REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
"RE1","S102","PWRBIO_A",1,2024,1.41912
"RE1","S102","PWRBIO_A",1,2025,1.41912
"RE1","S102","PWRBIO_A",1,2026,1.41912
"RE1","S102","PWRBIO_A",1,2027,1.41912
"RE1","S102","PWRBIO_A",1,2028,1.41912
"RE1","S102","PWRBIO_A",1,2029,1.41912
"RE1","S102","PWRBIO_A",1,2030,0.746562861981368
"RE1","S102","MINHYD_A",1,2015,6.23539702935403
"RE1","S102","MINHYD_A",1,2016,6.23539702935403
"RE1","S102","MINHYD_A",1,2017,6.23539702935403
"RE1","S102","MINHYD_A",1,2018,10.5759589064383
"RE1","S102","MINHYD_A",1,2019,6.23539702935403
"RE1","S102","MINHYD_A",1,2020,6.23539702935403
"RE1","S102","MINHYD_A",1,2021,6.23539702935403
"RE1","S102","MINHYD_A",1,2022,6.23539702935403
"RE1","S102","MINHYD_A",1,2023,6.23539702935403
"RE1","S102","MINHYD_A",1,2024,6.23539702935403
"RE1","S102","MINHYD_A",1,2025,6.23539702935403
"RE1","S102","MINHYD_A",1,2026,6.23539702935403
"RE1","S102","MINHYD_A",1,2027,6.23539702935403
"RE1","S102","MINHYD_A",1,2028,3.42384526261123
"RE1","S102","MINHYD_A",1,2029,3.42384526261123
"RE1","S102","MINHYD_A",1,2030,3.42384526261123
"RE1","S102","MINHYD_A",1,2031,3.42384526261123
"RE1","S102","MINHYD_A",1,2032,3.42384526261123
"RE1","S102","MINHYD_A",1,2033,3.42384526261123
"RE1","S102","MINHYD_A",1,2034,3.42384526261123
"RE1","S102","MINHYD_A",1,2035,3.42384526261123
"RE1","S102","MINHYD_A",1,2036,3.42384526261123
"RE1","S102","MINHYD_A",1,2037,1.32455327677661
"RE1","S102","MINHYD_A",1,2038,1.32455327677661
"RE1","S102","MINHYD_A",1,2039,1.32455327677661
"RE1","S102","PWRHYD_A",1,2015,6.23539702935403
"RE1","S102","PWRHYD_A",1,2016,6.23539702935403
"RE1","S102","PWRHYD_A",1,2017,6.23539702935403
"RE1","S102","PWRHYD_A",1,2018,6.23539702935403
"RE1","S102","PWRHYD_A",1,2019,6.23539702935403
"RE1","S102","PWRHYD_A",1,2020,6.23539702935403
"RE1","S102","PWRHYD_A",1,2021,6.23539702935403
"RE1","S102","PWRHYD_A",1,2022,6.23539702935403
"RE1","S102","PWRHYD_A",1,2023,6.23539702935403
"RE1","S102","PWRHYD_A",1,2024,6.23539702935403
"RE1","S102","PWRHYD_A",1,2025,6.23539702935403
"RE1","S102","PWRHYD_A",1,2026,6.23539702935403
"RE1","S102","PWRHYD_A",1,2027,6.23539702935403
"RE1","S102","PWRHYD_A",1,2028,3.42384526261123
"RE1","S102","PWRHYD_A",1,2029,3.42384526261123
"RE1","S102","PWRHYD_A",1,2030,3.42384526261123
"RE1","S102","PWRHYD_A",1,2031,3.42384526261123
"RE1","S102","PWRHYD_A",1,2032,3.42384526261123
"RE1","S102","PWRHYD_A",1,2033,3.42384526261123
"RE1","S102","PWRHYD_A",1,2034,3.42384526261123
"RE1","S102","PWRHYD_A",1,2035,3.42384526261123
"RE1","S102","PWRHYD_A",1,2036,3.42384526261123
"RE1","S102","PWRHYD_A",1,2037,1.32455327677661
"RE1","S102","PWRHYD_A",1,2038,1.32455327677661
"RE1","S102","PWRHYD_A",1,2039,1.32455327677661
"RE1","S102","MINGEO_A",1,2015,31.3978468760044
"RE1","S102","MINGEO_A",1,2016,31.3978468760044
"RE1","S102","MINGEO_A",1,2017,32.473764073597
"RE1","S102","MINGEO_A",1,2018,35.6987276646182
"RE1","S102","MINGEO_A",1,2019,39.9642053347221
"RE1","S102","MINGEO_A",1,2020,43.1397142946094
"RE1","S102","MINGEO_A",1,2021,48.0079818025789
"RE1","S102","MINGEO_A",1,2022,51.1191116858597
"RE1","S102","MINGEO_A",1,2023,52.9796621233189
"RE1","S102","MINGEO_A",1,2024,52.9796621233189
"RE1","S102","MINGEO_A",1,2025,52.9796621233189
"RE1","S102","MINGEO_A",1,2026,63.1764126232702
"RE1","S102","MINGEO_A",1,2027,68.0597146669619
"RE1","S102","MINGEO_A",1,2028,76.7802393320748
"RE1","S102","MINGEO_A",1,2029,82.329400049451
"RE1","S102","MINGEO_A",1,2030,88.2433107083855
"RE1","S102","MINGEO_A",1,2031,94.46518020126
"RE1","S102","MINGEO_A",1,2032,101.790262614124
"RE1","S102","MINGEO_A",1,2033,109.662788473235
"RE1","S102","MINGEO_A",1,2034,118.119119916581
"RE1","S102","MINGEO_A",1,2035,130.155420591244
"RE1","S102","MINGEO_A",1,2036,140.643195659471
"RE1","S102","MINGEO_A",1,2037,152.033726024376
"RE1","S102","MINGEO_A",1,2038,163.410293463749
"RE1","S102","MINGEO_A",1,2039,172.862332670221
"RE1","S102","MINGEO_A",1,2040,179.444421193414
"RE1","S102","MINGEO_A",1,2041,189.142526439678
"RE1","S102","MINGEO_A",1,2042,193.212667848342
"RE1","S102","MINGEO_A",1,2043,188.018292883056
"RE1","S102","MINGEO_A",1,2044,192.470626041892
"RE1","S102","MINGEO_A",1,2045,189.295117082005
"RE1","S102","MINGEO_A",1,2046,184.426849574035
"RE1","S102","MINGEO_A",1,2047,181.315719690754
"RE1","S102","MINGEO_A",1,2048,179.455169253295
"RE1","S102","MINGEO_A",1,2049,179.455169253295
"RE1","S102","MINGEO_A",1,2050,179.455169253295
"RE1","S102","PWRGEO_A",1,2015,25.1182775008035
"RE1","S102","PWRGEO_A",1,2016,25.1182775008035
"RE1","S102","PWRGEO_A",1,2017,25.9790112588776
"RE1","S102","PWRGEO_A",1,2018,28.5589821316945
"RE1","S102","PWRGEO_A",1,2019,31.9713642677777
"RE1","S102","PWRGEO_A",1,2020,34.5117714356875
"RE1","S102","PWRGEO_A",1,2021,38.4063854420631
"RE1","S102","PWRGEO_A",1,2022,40.8952893486877
"RE1","S102","PWRGEO_A",1,2023,42.3837296986551
"RE1","S102","PWRGEO_A",1,2024,42.3837296986551
"RE1","S102","PWRGEO_A",1,2025,42.3837296986551
"RE1","S102","PWRGEO_A",1,2026,50.5411300986162
"RE1","S102","PWRGEO_A",1,2027,54.4477717335695
"RE1","S102","PWRGEO_A",1,2028,61.4241914656598
"RE1","S102","PWRGEO_A",1,2029,65.8635200395608
"RE1","S102","PWRGEO_A",1,2030,70.5946485667084
"RE1","S102","PWRGEO_A",1,2031,75.572144161008
"RE1","S102","PWRGEO_A",1,2032,81.4322100912992
"RE1","S102","PWRGEO_A",1,2033,87.7302307785881
"RE1","S102","PWRGEO_A",1,2034,94.4952959332652
"RE1","S102","PWRGEO_A",1,2035,104.124336472996
"RE1","S102","PWRGEO_A",1,2036,112.514556527576
"RE1","S102","PWRGEO_A",1,2037,121.626980819501
"RE1","S102","PWRGEO_A",1,2038,130.728234770999
"RE1","S102","PWRGEO_A",1,2039,138.289866136177
"RE1","S102","PWRGEO_A",1,2040,143.555536954732
"RE1","S102","PWRGEO_A",1,2041,151.314021151743
"RE1","S102","PWRGEO_A",1,2042,154.570134278674
"RE1","S102","PWRGEO_A",1,2043,150.414634306445
"RE1","S102","PWRGEO_A",1,2044,153.976500833514
"RE1","S102","PWRGEO_A",1,2045,151.436093665604
"RE1","S102","PWRGEO_A",1,2046,147.541479659228
"RE1","S102","PWRGEO_A",1,2047,145.052575752603
"RE1","S102","PWRGEO_A",1,2048,143.564135402636
"RE1","S102","PWRGEO_A",1,2049,143.564135402636
"RE1","S102","PWRGEO_A",1,2050,143.564135402636
"RE1","S102","MINSOL_A",1,2015,0.25364054371968
"RE1","S102","MINSOL_A",1,2016,0.25364054371968
"RE1","S102","MINSOL_A",1,2017,0.25364054371968
"RE1","S102","MINSOL_A",1,2018,0.25364054371968
"RE1","S102","MINSOL_A",1,2019,0.25364054371968
"RE1","S102","MINSOL_A",1,2020,0.25364054371968
"RE1","S102","MINSOL_A",1,2021,0.25364054371968
"RE1","S102","MINSOL_A",1,2022,0.747988842061044
"RE1","S102","MINSOL_A",1,2023,2.5438106234653
"RE1","S102","MINSOL_A",1,2024,6.1816739211141
"RE1","S102","MINSOL_A",1,2025,10.0610264187287
"RE1","S102","MINSOL_A",1,2026,10.0610264187287
"RE1","S102","MINSOL_A",1,2027,12.6343938821216
"RE1","S102","MINSOL_A",1,2028,15.4100638254933
"RE1","S102","MINSOL_A",1,2029,16.4424053358838
"RE1","S102","MINSOL_A",1,2030,18.215160462914
"RE1","S102","MINSOL_A",1,2031,20.4227116326806
"RE1","S102","MINSOL_A",1,2032,21.4869801161788
"RE1","S102","MINSOL_A",1,2033,22.6307872005419
"RE1","S102","MINSOL_A",1,2034,23.8594159768357
"RE1","S102","MINSOL_A",1,2035,25.6081820307787
"RE1","S102","MINSOL_A",1,2036,27.1943154731821
"RE1","S102","MINSOL_A",1,2037,30.8841071842718
"RE1","S102","MINSOL_A",1,2038,33.265796289005
"RE1","S102","MINSOL_A",1,2039,38.0245976519332
"RE1","S102","MINSOL_A",1,2040,47.3030961343555
"RE1","S102","MINSOL_A",1,2041,50.3091128758037
"RE1","S102","MINSOL_A",1,2042,58.4219608433135
"RE1","S102","MINSOL_A",1,2043,74.5846197724866
"RE1","S102","MINSOL_A",1,2044,84.3390486452303
"RE1","S102","MINSOL_A",1,2045,84.3390486452303
"RE1","S102","MINSOL_A",1,2046,83.8447003468889
"RE1","S102","MINSOL_A",1,2047,82.0488785654847
"RE1","S102","MINSOL_A",1,2048,78.4110152678359
"RE1","S102","MINSOL_A",1,2049,74.5316627702213
"RE1","S102","MINSOL_A",1,2050,74.5316627702213
"RE1","S102","PWRSOL_A",1,2015,0.25364054371968
"RE1","S102","PWRSOL_A",1,2016,0.25364054371968
"RE1","S102","PWRSOL_A",1,2017,0.25364054371968
"RE1","S102","PWRSOL_A",1,2018,0.25364054371968
"RE1","S102","PWRSOL_A",1,2019,0.25364054371968
"RE1","S102","PWRSOL_A",1,2020,0.25364054371968
"RE1","S102","PWRSOL_A",1,2021,0.25364054371968
"RE1","S102","PWRSOL_A",1,2022,0.747988842061044
"RE1","S102","PWRSOL_A",1,2023,2.5438106234653
"RE1","S102","PWRSOL_A",1,2024,6.1816739211141
"RE1","S102","PWRSOL_A",1,2025,10.0610264187287
"RE1","S102","PWRSOL_A",1,2026,10.0610264187287
"RE1","S102","PWRSOL_A",1,2027,12.6343938821216
"RE1","S102","PWRSOL_A",1,2028,15.4100638254933
"RE1","S102","PWRSOL_A",1,2029,16.4424053358838
"RE1","S102","PWRSOL_A",1,2030,18.215160462914
"RE1","S102","PWRSOL_A",1,2031,20.4227116326806
"RE1","S102","PWRSOL_A",1,2032,21.4869801161788
"RE1","S102","PWRSOL_A",1,2033,22.6307872005419
"RE1","S102","PWRSOL_A",1,2034,23.8594159768357
"RE1","S102","PWRSOL_A",1,2035,25.6081820307787
"RE1","S102","PWRSOL_A",1,2036,27.1943154731821
"RE1","S102","PWRSOL_A",1,2037,30.8841071842718
"RE1","S102","PWRSOL_A",1,2038,33.265796289005
"RE1","S102","PWRSOL_A",1,2039,38.0245976519332
"RE1","S102","PWRSOL_A",1,2040,47.3030961343555
"RE1","S102","PWRSOL_A",1,2041,50.3091128758037
"RE1","S102","PWRSOL_A",1,2042,58.4219608433135
"RE1","S102","PWRSOL_A",1,2043,74.5846197724866
"RE1","S102","PWRSOL_A",1,2044,84.3390486452303
"RE1","S102","PWRSOL_A",1,2045,84.3390486452303
"RE1","S102","PWRSOL_A",1,2046,83.8447003468889
"RE1","S102","PWRSOL_A",1,2047,82.0488785654847
"RE1","S102","PWRSOL_A",1,2048,78.4110152678359
"RE1","S102","PWRSOL_A",1,2049,74.5316627702213
"RE1","S102","PWRSOL_A",1,2050,74.5316627702213
"RE1","S103","MINCOA_A",1,2041,0.842294842465571
"RE1","S103","MINCOA_A",1,2042,27.6993357329629
"RE1","S103","MINCOA_A",1,2043,27.6993357329629
"RE1","S103","MINCOA_A",1,2044,27.6993357329629
"RE1","S103","MINCOA_A",1,2045,27.6993357329629
"RE1","S103","MINCOA_A",1,2046,27.6993357329629
"RE1","S103","MINCOA_A",1,2047,27.6993357329629
"RE1","S103","MINCOA_A",1,2048,27.6993357329629
"RE1","S103","MINCOA_A",1,2049,27.6993357329629
"RE1","S103","MINCOA_A",1,2050,27.699335732963
"RE1","S103","MINNGS_A",1,2043,25.3268095918899
"RE1","S103","MINNGS_A",1,2044,53.5056238986794
"RE1","S103","MINNGS_A",1,2045,81.0536809294668
"RE1","S103","MINNGS_A",1,2046,113.141302274706
"RE1","S103","MINNGS_A",1,2047,143.646551778106
"RE1","S103","MINNGS_A",1,2048,173.487322939036
"RE1","S103","MINNGS_A",1,2049,201.727750441478
"RE1","S103","MINNGS_A",1,2050,244.717892261714
"RE1","S103","PWRCOA_A",1,2041,0.311961052765026
"RE1","S103","PWRCOA_A",1,2042,10.2590132344307
"RE1","S103","PWRCOA_A",1,2043,10.2590132344307
"RE1","S103","PWRCOA_A",1,2044,10.2590132344307
"RE1","S103","PWRCOA_A",1,2045,10.2590132344307
"RE1","S103","PWRCOA_A",1,2046,10.2590132344307
"RE1","S103","PWRCOA_A",1,2047,10.2590132344307
"RE1","S103","PWRCOA_A",1,2048,10.2590132344307
"RE1","S103","PWRCOA_A",1,2049,10.2590132344307
"RE1","S103","PWRCOA_A",1,2050,10.2590132344307
"RE1","S103","PWRNGS001_A",1,2043,12.1763507653317
"RE1","S103","PWRNGS001_A",1,2044,25.7238576435959
"RE1","S103","PWRNGS001_A",1,2045,38.9681158314745
"RE1","S103","PWRNGS001_A",1,2046,54.3948568628393
"RE1","S103","PWRNGS001_A",1,2047,69.0608422010125
"RE1","S103","PWRNGS001_A",1,2048,83.4073667976136
"RE1","S103","PWRNGS001_A",1,2049,96.9844954045566
"RE1","S103","PWRNGS001_A",1,2050,100.784228671703
"RE1","S103","PWRNGS002_A",1,2050,10.5365455329045
"RE1","S103","PWRTRN_A",1,2015,28.9917251800203
"RE1","S103","PWRTRN_A",1,2016,30.2144167361869
"RE1","S103","PWRTRN_A",1,2017,32.5458477925372
"RE1","S103","PWRTRN_A",1,2018,34.8662763827187
"RE1","S103","PWRTRN_A",1,2019,37.1757227456025
"RE1","S103","PWRTRN_A",1,2020,39.4741667587104
"RE1","S103","PWRTRN_A",1,2021,41.5139306345755
"RE1","S103","PWRTRN_A",1,2022,43.6947307703751
"RE1","S103","PWRTRN_A",1,2023,46.0239112183744
"RE1","S103","PWRTRN_A",1,2024,48.509464711414
"RE1","S103","PWRTRN_A",1,2025,51.1600145980495
"RE1","S103","PWRTRN_A",1,2026,54.5972776329632
"RE1","S103","PWRTRN_A",1,2027,58.2623627120416
"RE1","S103","PWRTRN_A",1,2028,62.1697073989851
"RE1","S103","PWRTRN_A",1,2029,66.3345421695349
"RE1","S103","PWRTRN_A",1,2030,70.7731342371839
"RE1","S103","PWRTRN_A",1,2031,75.6738722590196
"RE1","S103","PWRTRN_A",1,2032,80.944421887415
"RE1","S103","PWRTRN_A",1,2033,86.6088684973814
"RE1","S103","PWRTRN_A",1,2034,92.6933754058696
"RE1","S103","PWRTRN_A",1,2035,101.353744869658
"RE1","S103","PWRTRN_A",1,2036,108.947379589489
"RE1","S103","PWRTRN_A",1,2037,117.094053165674
"RE1","S103","PWRTRN_A",1,2038,125.834448652261
"RE1","S103","PWRTRN_A",1,2039,135.212310589067
"RE1","S103","PWRTRN_A",1,2040,145.274597902217
"RE1","S103","PWRTRN_A",1,2041,153.468141574526
"RE1","S103","PWRTRN_A",1,2042,162.121778168423
"RE1","S103","PWRTRN_A",1,2043,171.261187589866
"RE1","S103","PWRTRN_A",1,2044,180.913687344324
"RE1","S103","PWRTRN_A",1,2045,191.107831172866
"RE1","S103","PWRTRN_A",1,2046,202.090809291903
"RE1","S103","PWRTRN_A",1,2047,213.688029702902
"RE1","S103","PWRTRN_A",1,2048,225.933824223505
"RE1","S103","PWRTRN_A",1,2049,238.864422896784
"RE1","S103","PWRTRN_A",1,2050,252.518021753975
"RE1","S103","PWRDIST_A",1,2015,24.7792522906157
"RE1","S103","PWRDIST_A",1,2016,25.8832810492416
"RE1","S103","PWRDIST_A",1,2017,27.9443455494182
"RE1","S103","PWRDIST_A",1,2018,30.0054013620643
"RE1","S103","PWRDIST_A",1,2019,32.066465862241
"RE1","S103","PWRDIST_A",1,2020,34.1275216835746
"RE1","S103","PWRDIST_A",1,2021,35.9739433575178
"RE1","S103","PWRDIST_A",1,2022,37.9514164299585
"RE1","S103","PWRDIST_A",1,2023,40.067247131473
"RE1","S103","PWRDIST_A",1,2024,42.3293758389302
"RE1","S103","PWRDIST_A",1,2025,44.7463684661501
"RE1","S103","PWRDIST_A",1,2026,47.8643579342563
"RE1","S103","PWRDIST_A",1,2027,51.1971552829891
"RE1","S103","PWRDIST_A",1,2028,54.7589906787182
"RE1","S103","PWRDIST_A",1,2029,58.5649283254973
"RE1","S103","PWRDIST_A",1,2030,62.6310922452955
"RE1","S103","PWRDIST_A",1,2031,67.1165164159819
"RE1","S103","PWRDIST_A",1,2032,71.9505972332578
"RE1","S103","PWRDIST_A",1,2033,77.1571211557963
"RE1","S103","PWRDIST_A",1,2034,82.7619423266693
"RE1","S103","PWRDIST_A",1,2035,90.6968634180384
"RE1","S103","PWRDIST_A",1,2036,97.7106543403488
"RE1","S103","PWRDIST_A",1,2037,105.253081497235
"RE1","S103","PWRDIST_A",1,2038,113.36436815519
"RE1","S103","PWRDIST_A",1,2039,122.087865091709
"RE1","S103","PWRDIST_A",1,2040,131.470224345898
"RE1","S103","PWRDIST_A",1,2041,139.200128412269
"RE1","S103","PWRDIST_A",1,2042,147.383434698566
"RE1","S103","PWRDIST_A",1,2043,156.046640172998
"RE1","S103","PWRDIST_A",1,2044,165.217979309885
"RE1","S103","PWRDIST_A",1,2045,174.927076588435
"RE1","S103","PWRDIST_A",1,2046,185.404412194406
"RE1","S103","PWRDIST_A",1,2047,196.494739956691
"RE1","S103","PWRDIST_A",1,2048,208.233939376502
"RE1","S103","PWRDIST_A",1,2049,220.659974962387
"RE1","S103","PWRDIST_A",1,2050,233.812983105533
"RE1","S103","MINBIO_A",1,2025,2.16881442737526
"RE1","S103","PWRBIO_A",1,2025,0.758326722858482
"RE1","S103","MINHYD_A",1,2015,10.5759589064383
"RE1","S103","MINHYD_A",1,2016,10.5759589064383
"RE1","S103","MINHYD_A",1,2017,10.5759589064383
"RE1","S103","MINHYD_A",1,2018,10.5759589064383
"RE1","S103","MINHYD_A",1,2019,10.5759589064383
"RE1","S103","MINHYD_A",1,2020,10.5759589064383
"RE1","S103","MINHYD_A",1,2021,10.5759589064383
"RE1","S103","MINHYD_A",1,2022,10.5759589064383
"RE1","S103","MINHYD_A",1,2023,10.5759589064383
"RE1","S103","MINHYD_A",1,2024,10.5759589064383
"RE1","S103","MINHYD_A",1,2025,10.5759589064383
"RE1","S103","MINHYD_A",1,2026,10.5759589064383
"RE1","S103","MINHYD_A",1,2027,10.5759589064383
"RE1","S103","MINHYD_A",1,2028,5.80723996064947
"RE1","S103","MINHYD_A",1,2029,5.80723996064947
"RE1","S103","MINHYD_A",1,2030,5.80723996064947
"RE1","S103","MINHYD_A",1,2031,5.80723996064947
"RE1","S103","MINHYD_A",1,2032,5.80723996064947
"RE1","S103","MINHYD_A",1,2033,5.80723996064947
"RE1","S103","MINHYD_A",1,2034,5.80723996064947
"RE1","S103","MINHYD_A",1,2035,5.72076245405047
"RE1","S103","MINHYD_A",1,2036,5.80723996064947
"RE1","S103","MINHYD_A",1,2037,2.24659648112717
"RE1","S103","MINHYD_A",1,2038,2.24659648112717
"RE1","S103","MINHYD_A",1,2039,2.24659648112717
"RE1","S103","PWRHYD_A",1,2015,10.5759589064383
"RE1","S103","PWRHYD_A",1,2016,10.5759589064383
"RE1","S103","PWRHYD_A",1,2017,10.5759589064383
"RE1","S103","PWRHYD_A",1,2018,10.5759589064383
"RE1","S103","PWRHYD_A",1,2019,10.5759589064383
"RE1","S103","PWRHYD_A",1,2020,10.5759589064383
"RE1","S103","PWRHYD_A",1,2021,10.5759589064383
"RE1","S103","PWRHYD_A",1,2022,10.5759589064383
"RE1","S103","PWRHYD_A",1,2023,10.5759589064383
"RE1","S103","PWRHYD_A",1,2024,10.5759589064383
"RE1","S103","PWRHYD_A",1,2025,10.5759589064383
"RE1","S103","PWRHYD_A",1,2026,10.5759589064383
"RE1","S103","PWRHYD_A",1,2027,10.5759589064383
"RE1","S103","PWRHYD_A",1,2028,5.80723996064947
"RE1","S103","PWRHYD_A",1,2029,3.78774923845076
"RE1","S103","PWRHYD_A",1,2030,3.7171423823345
"RE1","S103","PWRHYD_A",1,2031,5.80723996064947
"RE1","S103","PWRHYD_A",1,2032,5.80723996064947
"RE1","S103","PWRHYD_A",1,2033,5.80723996064947
"RE1","S103","PWRHYD_A",1,2034,5.80723996064947
"RE1","S103","PWRHYD_A",1,2035,5.72076245405047
"RE1","S103","PWRHYD_A",1,2036,5.80723996064947
"RE1","S103","PWRHYD_A",1,2037,2.24659648112717
"RE1","S103","PWRHYD_A",1,2038,2.24659648112717
"RE1","S103","PWRHYD_A",1,2039,2.24659648112717
"RE1","S103","MINGEO_A",1,2015,24.8316906657289
"RE1","S103","MINGEO_A",1,2016,26.4364733331975
"RE1","S103","MINGEO_A",1,2017,29.4964765946573
"RE1","S103","MINGEO_A",1,2018,32.5420391192705
"RE1","S103","MINGEO_A",1,2019,35.5731874705555
"RE1","S103","MINGEO_A",1,2020,38.5898952377596
"RE1","S103","MINGEO_A",1,2021,41.2670853248325
"RE1","S103","MINGEO_A",1,2022,44.1293855030695
"RE1","S103","MINGEO_A",1,2023,47.1864348410684
"RE1","S103","MINGEO_A",1,2024,50.4487238006831
"RE1","S103","MINGEO_A",1,2025,52.9796621233189
"RE1","S103","MINGEO_A",1,2026,58.4389782602161
"RE1","S103","MINGEO_A",1,2027,63.2494024265067
"RE1","S103","MINGEO_A",1,2028,74.3386910103559
"RE1","S103","MINGEO_A",1,2029,82.329400049451
"RE1","S103","MINGEO_A",1,2030,88.2433107083855
"RE1","S103","MINGEO_A",1,2031,92.0629073891514
"RE1","S103","MINGEO_A",1,2032,98.9805037764204
"RE1","S103","MINGEO_A",1,2033,106.415089952001
"RE1","S103","MINGEO_A",1,2034,114.401005269392
"RE1","S103","MINGEO_A",1,2035,125.875837073863
"RE1","S103","MINGEO_A",1,2036,135.734385760392
"RE1","S103","MINGEO_A",1,2037,150.877699178538
"RE1","S103","MINGEO_A",1,2038,162.349468254684
"RE1","S103","MINGEO_A",1,2039,174.657912046742
"RE1","S103","MINGEO_A",1,2040,190.67290974666
"RE1","S103","MINGEO_A",1,2041,201.03698450061
"RE1","S103","MINGEO_A",1,2042,199.961067303017
"RE1","S103","MINGEO_A",1,2043,196.736103711996
"RE1","S103","MINGEO_A",1,2044,192.470626041892
"RE1","S103","MINGEO_A",1,2045,189.295117082005
"RE1","S103","MINGEO_A",1,2046,184.426849574035
"RE1","S103","MINGEO_A",1,2047,181.315719690754
"RE1","S103","MINGEO_A",1,2048,179.455169253295
"RE1","S103","MINGEO_A",1,2049,179.455169253295
"RE1","S103","MINGEO_A",1,2050,179.455169253295
"RE1","S103","PWRGEO_A",1,2015,19.8653525325831
"RE1","S103","PWRGEO_A",1,2016,21.149178666558
"RE1","S103","PWRGEO_A",1,2017,23.5971812757258
"RE1","S103","PWRGEO_A",1,2018,26.0336312954164
"RE1","S103","PWRGEO_A",1,2019,28.4585499764444
"RE1","S103","PWRGEO_A",1,2020,30.8719161902077
"RE1","S103","PWRGEO_A",1,2021,33.013668259866
"RE1","S103","PWRGEO_A",1,2022,35.3035084024556
"RE1","S103","PWRGEO_A",1,2023,37.7491478728547
"RE1","S103","PWRGEO_A",1,2024,40.3589790405465
"RE1","S103","PWRGEO_A",1,2025,42.3837296986551
"RE1","S103","PWRGEO_A",1,2026,46.7511826081729
"RE1","S103","PWRGEO_A",1,2027,50.5995219412054
"RE1","S103","PWRGEO_A",1,2028,59.4709528082847
"RE1","S103","PWRGEO_A",1,2029,65.8635200395608
"RE1","S103","PWRGEO_A",1,2030,70.5946485667084
"RE1","S103","PWRGEO_A",1,2031,73.6503259113211
"RE1","S103","PWRGEO_A",1,2032,79.1844030211363
"RE1","S103","PWRGEO_A",1,2033,85.132071961601
"RE1","S103","PWRGEO_A",1,2034,91.5208042155138
"RE1","S103","PWRGEO_A",1,2035,100.70066965909
"RE1","S103","PWRGEO_A",1,2036,108.587508608314
"RE1","S103","PWRGEO_A",1,2037,120.702159342831
"RE1","S103","PWRGEO_A",1,2038,129.879574603747
"RE1","S103","PWRGEO_A",1,2039,139.726329637394
"RE1","S103","PWRGEO_A",1,2040,152.538327797328
"RE1","S103","PWRGEO_A",1,2041,160.829587600488
"RE1","S103","PWRGEO_A",1,2042,159.968853842414
"RE1","S103","PWRGEO_A",1,2043,157.388882969597
"RE1","S103","PWRGEO_A",1,2044,153.976500833513
"RE1","S103","PWRGEO_A",1,2045,151.436093665604
"RE1","S103","PWRGEO_A",1,2046,147.541479659228
"RE1","S103","PWRGEO_A",1,2047,145.052575752603
"RE1","S103","PWRGEO_A",1,2048,143.564135402636
"RE1","S103","PWRGEO_A",1,2049,143.564135402636
"RE1","S103","PWRGEO_A",1,2050,143.564135402636
"RE1","S104","MINCOA_A",1,2016,6.16617793556503
"RE1","S104","MINCOA_A",1,2017,8.60445232268152
"RE1","S104","MINCOA_A",1,2018,10.0992173179094
"RE1","S104","MINCOA_A",1,2019,10.0992173179094
"RE1","S104","MINCOA_A",1,2020,10.0992173179094
"RE1","S104","MINCOA_A",1,2021,10.0992173179094
"RE1","S104","MINCOA_A",1,2022,10.0992173179094
"RE1","S104","MINCOA_A",1,2023,9.95829388066162
"RE1","S104","MINCOA_A",1,2024,9.90763478133742
"RE1","S104","MINCOA_A",1,2025,9.85361282190389
"RE1","S104","MINCOA_A",1,2044,19.6575223234571
"RE1","S104","MINCOA_A",1,2045,27.6993357329629
"RE1","S104","MINCOA_A",1,2046,27.6993357329629
"RE1","S104","MINCOA_A",1,2047,27.6993357329629
"RE1","S104","MINCOA_A",1,2048,27.6993357329629
"RE1","S104","MINCOA_A",1,2049,27.699335732963
"RE1","S104","MINCOA_A",1,2050,27.699335732963
"RE1","S104","MINNGS_A",1,2015,1.41487768642138
"RE1","S104","MINNGS_A",1,2017,2.69117741739492
"RE1","S104","MINNGS_A",1,2018,2.50317984313778
"RE1","S104","MINNGS_A",1,2019,1.70533124094495
"RE1","S104","MINNGS_A",1,2020,2.69117741739492
"RE1","S104","MINNGS_A",1,2021,0.15462346291749
"RE1","S104","MINNGS_A",1,2045,26.8973336592403
"RE1","S104","MINNGS_A",1,2046,65.8851196249705
"RE1","S104","MINNGS_A",1,2047,106.064280030966
"RE1","S104","MINNGS_A",1,2048,149.384699213669
"RE1","S104","MINNGS_A",1,2049,191.929912070246
"RE1","S104","MINNGS_A",1,2050,240.920670767703
"RE1","S104","PWRCOA_A",1,2016,2.28376960576483
"RE1","S104","PWRCOA_A",1,2017,3.18683419358575
"RE1","S104","PWRCOA_A",1,2018,3.74045085848497
"RE1","S104","PWRCOA_A",1,2019,3.74045085848497
"RE1","S104","PWRCOA_A",1,2020,3.74045085848497
"RE1","S104","PWRCOA_A",1,2021,3.74045085848497
"RE1","S104","PWRCOA_A",1,2022,3.74045085848497
"RE1","S104","PWRCOA_A",1,2023,3.68825699283764
"RE1","S104","PWRCOA_A",1,2024,3.6694943634583
"RE1","S104","PWRCOA_A",1,2025,3.64948623033478
